hour,value
1805,7.384685298795728e-05
1806,7.384685298795728e-05
1807,7.384685298795728e-05
1808,7.384685298795728e-05
1809,7.384685298795728e-05
1810,7.384685298795728e-05
1811,7.384685298795728e-05
1812,7.384685298795728e-05
1813,7.384685298795728e-05
1814,7.384685298795728e-05
1815,7.384685298795728e-05
1816,7.384685298795728e-05
1817,7.384685298795728e-05
1818,7.384685298795728e-05
1819,7.384685298795728e-05
1820,7.384685298795728e-05
1821,7.384685298795728e-05
1822,7.384685298795728e-05
1823,7.384685298795728e-05
1824,7.384685298795728e-05
1825,7.384685298795728e-05
1826,7.384685298795728e-05
1827,7.384685298795728e-05
1828,7.384685298795728e-05
1829,7.384685298795728e-05
1830,7.384685298795728e-05
1831,7.384685298795728e-05
1832,7.384685298795728e-05
1833,7.384685298795728e-05
1834,7.384685298795728e-05
1835,7.384685298795728e-05
1836,7.384685298795728e-05
1837,7.384685298795728e-05
1838,7.384685298795728e-05
1839,7.384685298795728e-05
1840,7.384685298795728e-05
1841,7.384685298795728e-05
1842,7.384685298795728e-05
1843,7.384685298795728e-05
1844,7.384685298795728e-05
1845,7.384685298795728e-05
1846,7.384685298795728e-05
1847,7.384685298795728e-05
1848,7.384685298795728e-05
1849,7.384685298795728e-05
1850,7.384685298795728e-05
1851,7.384685298795728e-05
1852,7.384685298795728e-05
1853,7.384685298795728e-05
1854,7.384685298795728e-05
1855,7.384685298795728e-05
1856,7.384685298795728e-05
1857,7.384685298795728e-05
1858,7.384685298795728e-05
1859,7.384685298795728e-05
1860,7.384685298795728e-05
1861,7.384685298795728e-05
1862,7.384685298795728e-05
1863,7.384685298795728e-05
1864,7.384685298795728e-05
1865,7.384685298795728e-05
1866,7.384685298795728e-05
1867,7.384685298795728e-05
1868,7.384685298795728e-05
1869,7.384685298795728e-05
1870,7.384685298795728e-05
1871,7.384685298795728e-05
1872,7.384685298795728e-05
1873,7.384685298795728e-05
1874,7.384685298795728e-05
1875,7.384685298795728e-05
1876,7.384685298795728e-05
1877,7.384685298795728e-05
1878,7.384685298795728e-05
1879,7.384685298795728e-05
1880,7.384685298795728e-05
1881,7.384685298795728e-05
1882,7.384685298795728e-05
1883,7.384685298795728e-05
1884,7.384685298795728e-05
1885,7.384685298795728e-05
1886,7.384685298795728e-05
1887,7.384685298795728e-05
1888,7.384685298795728e-05
1889,7.384685298795728e-05
1890,7.384685298795728e-05
1891,7.384685298795728e-05
1892,7.384685298795728e-05
1893,7.384685298795728e-05
1894,7.384685298795728e-05
1895,7.384685298795728e-05
1896,7.384685298795728e-05
1897,7.384685298795728e-05
1898,7.384685298795728e-05
1899,7.384685298795728e-05
1900,7.384685298795728e-05
1901,7.384685298795728e-05
1902,7.384685298795728e-05
1903,7.384685298795728e-05
1904,7.384685298795728e-05
1905,7.384685298795728e-05
1906,7.384685298795728e-05
1907,7.384685298795728e-05
1908,7.384685298795728e-05
1909,7.384685298795728e-05
1910,7.384685298795728e-05
1911,7.384685298795728e-05
1912,7.384685298795728e-05
1913,7.384685298795728e-05
1914,7.384685298795728e-05
1915,7.384685298795728e-05
1916,7.384685298795728e-05
1917,7.384685298795728e-05
1918,7.384685298795728e-05
1919,7.384685298795728e-05
1920,7.384685298795728e-05
1921,7.384685298795728e-05
1922,7.384685298795728e-05
1923,7.384685298795728e-05
1924,7.384685298795728e-05
1925,7.384685298795728e-05
1926,7.384685298795728e-05
1927,7.384685298795728e-05
1928,7.384685298795728e-05
1929,7.384685298795728e-05
1930,7.384685298795728e-05
1931,7.384685298795728e-05
1932,7.384685298795728e-05
1933,7.384685298795728e-05
1934,7.384685298795728e-05
1935,7.384685298795728e-05
1936,7.384685298795728e-05
1937,7.384685298795728e-05
1938,7.384685298795728e-05
1939,7.384685298795728e-05
1940,7.384685298795728e-05
1941,7.384685298795728e-05
1942,7.384685298795728e-05
1943,7.384685298795728e-05
1944,7.384685298795728e-05
1945,7.384685298795728e-05
1946,7.384685298795728e-05
1947,7.384685298795728e-05
1948,7.384685298795728e-05
1949,7.384685298795728e-05
1950,7.384685298795728e-05
1951,7.384685298795728e-05
1952,7.384685298795728e-05
1953,7.384685298795728e-05
1954,7.384685298795728e-05
1955,7.384685298795728e-05
1956,7.384685298795728e-05
1957,7.384685298795728e-05
1958,7.384685298795728e-05
1959,7.384685298795728e-05
1960,7.384685298795728e-05
1961,7.384685298795728e-05
1962,7.384685298795728e-05
1963,7.384685298795728e-05
1964,7.384685298795728e-05
1965,7.384685298795728e-05
1966,7.384685298795728e-05
1967,7.384685298795728e-05
1968,7.384685298795728e-05
1969,7.384685298795728e-05
1970,7.384685298795728e-05
1971,7.384685298795728e-05
1972,7.384685298795728e-05
1973,7.384685298795728e-05
1974,7.384685298795728e-05
1975,7.384685298795728e-05
1976,7.384685298795728e-05
1977,7.384685298795728e-05
1978,7.384685298795728e-05
1979,7.384685298795728e-05
1980,7.384685298795728e-05
1981,7.384685298795728e-05
1982,7.384685298795728e-05
1983,7.384685298795728e-05
1984,7.384685298795728e-05
1985,7.384685298795728e-05
1986,7.384685298795728e-05
1987,7.384685298795728e-05
1988,7.384685298795728e-05
1989,7.384685298795728e-05
1990,7.384685298795728e-05
1991,7.384685298795728e-05
1992,7.384685298795728e-05
1993,7.384685298795728e-05
1994,7.384685298795728e-05
1995,7.384685298795728e-05
1996,7.384685298795728e-05
1997,7.384685298795728e-05
1998,7.384685298795728e-05
1999,7.384685298795728e-05
2000,7.384685298795728e-05
2001,7.384685298795728e-05
2002,7.384685298795728e-05
2003,7.384685298795728e-05
2004,7.384685298795728e-05
2005,7.384685298795728e-05
2006,7.384685298795728e-05
2007,7.384685298795728e-05
2008,7.384685298795728e-05
2009,7.384685298795728e-05
2010,7.384685298795728e-05
2011,7.384685298795728e-05
2012,7.384685298795728e-05
2013,7.384685298795728e-05
2014,7.384685298795728e-05
2015,7.384685298795728e-05
2016,7.384685298795728e-05
2017,7.384685298795728e-05
2018,7.384685298795728e-05
2019,7.384685298795728e-05
2020,7.384685298795728e-05
2021,7.384685298795728e-05
2022,7.384685298795728e-05
2023,7.384685298795728e-05
2024,7.384685298795728e-05
2025,7.384685298795728e-05
2026,7.384685298795728e-05
2027,7.384685298795728e-05
2028,7.384685298795728e-05
2029,7.384685298795728e-05
2030,7.384685298795728e-05
2031,7.384685298795728e-05
2032,7.384685298795728e-05
2033,7.384685298795728e-05
2034,7.384685298795728e-05
2035,7.384685298795728e-05
2036,7.384685298795728e-05
2037,7.384685298795728e-05
2038,7.384685298795728e-05
2039,7.384685298795728e-05
2040,7.384685298795728e-05
2041,7.384685298795728e-05
2042,7.384685298795728e-05
2043,7.384685298795728e-05
2044,7.384685298795728e-05
2045,7.384685298795728e-05
2046,7.384685298795728e-05
2047,7.384685298795728e-05
2048,7.384685298795728e-05
2049,7.384685298795728e-05
2050,7.384685298795728e-05
2051,7.384685298795728e-05
2052,7.384685298795728e-05
2053,7.384685298795728e-05
2054,7.384685298795728e-05
2055,7.384685298795728e-05
2056,7.384685298795728e-05
2057,7.384685298795728e-05
2058,7.384685298795728e-05
2059,7.384685298795728e-05
2060,7.384685298795728e-05
2061,7.384685298795728e-05
2062,7.384685298795728e-05
2063,7.384685298795728e-05
2064,7.384685298795728e-05
2065,7.384685298795728e-05
2066,7.384685298795728e-05
2067,7.384685298795728e-05
2068,7.384685298795728e-05
2069,7.384685298795728e-05
2070,7.384685298795728e-05
2071,7.384685298795728e-05
2072,7.384685298795728e-05
2073,7.384685298795728e-05
2074,7.384685298795728e-05
2075,7.384685298795728e-05
2076,7.384685298795728e-05
2077,7.384685298795728e-05
2078,7.384685298795728e-05
2079,7.384685298795728e-05
2080,7.384685298795728e-05
2081,7.384685298795728e-05
2082,7.384685298795728e-05
2083,7.384685298795728e-05
2084,7.384685298795728e-05
2085,7.384685298795728e-05
2086,7.384685298795728e-05
2087,7.384685298795728e-05
2088,7.384685298795728e-05
2089,7.384685298795728e-05
2090,7.384685298795728e-05
2091,7.384685298795728e-05
2092,7.384685298795728e-05
2093,7.384685298795728e-05
2094,7.384685298795728e-05
2095,7.384685298795728e-05
2096,7.384685298795728e-05
2097,7.384685298795728e-05
2098,7.384685298795728e-05
2099,7.384685298795728e-05
2100,7.384685298795728e-05
2101,7.384685298795728e-05
2102,7.384685298795728e-05
2103,7.384685298795728e-05
2104,7.384685298795728e-05
2105,7.384685298795728e-05
2106,7.384685298795728e-05
2107,7.384685298795728e-05
2108,7.384685298795728e-05
2109,7.384685298795728e-05
2110,7.384685298795728e-05
2111,7.384685298795728e-05
2112,7.384685298795728e-05
2113,7.384685298795728e-05
2114,7.384685298795728e-05
2115,7.384685298795728e-05
2116,7.384685298795728e-05
2117,7.384685298795728e-05
2118,7.384685298795728e-05
2119,7.384685298795728e-05
2120,7.384685298795728e-05
2121,7.384685298795728e-05
2122,7.384685298795728e-05
2123,7.384685298795728e-05
2124,7.384685298795728e-05
2125,7.384685298795728e-05
2126,7.384685298795728e-05
2127,7.384685298795728e-05
2128,7.384685298795728e-05
2129,7.384685298795728e-05
2130,7.384685298795728e-05
2131,7.384685298795728e-05
2132,7.384685298795728e-05
2133,7.384685298795728e-05
2134,7.384685298795728e-05
2135,7.384685298795728e-05
2136,7.384685298795728e-05
2137,7.384685298795728e-05
2138,7.384685298795728e-05
2139,7.384685298795728e-05
2140,7.384685298795728e-05
2141,7.384685298795728e-05
2142,7.384685298795728e-05
2143,7.384685298795728e-05
2144,7.384685298795728e-05
2145,7.384685298795728e-05
2146,7.384685298795728e-05
2147,7.384685298795728e-05
2148,7.384685298795728e-05
2149,7.384685298795728e-05
